id,%chg_lq_estabishments,%chg_total_emp,%chge_lq_total_qtrly_wages,%chge_lq_taxable_wages,%chge_avg_wkly_wage
52677,21.34,1.352666667,1.334,0.672,0.996
52678,20.26,1.312,1.334,1.332,1.028
52679,20.22,1.320666667,1.294,0.9,0.984
52680,20.35,1.338666667,1.194,0.702,0.95
52681,20.33,1.322,1.308,0.744,0.988
52682,20.87,1.323333333,1.304,1.272,0.998
52683,20.45,1.316,1.332,0.944,1.002
52684,10.91,0.736,0.728,0.902,0.97
52685,11.06,0.750666667,0.734,0.804,0.926
52686,11.52,0.720666667,0.674,0.752,0.906
52687,11.6,0.755333333,0.734,0.7,0.92
52688,12.03,0.764666667,0.758,0.814,0.912
52689,12.04,0.788666667,0.688,0.714,0.888
52690,12.13,0.753333333,0.736,0.746,0.952
52691,12.05,0.734,0.72,0.948,0.958
52692,12.15,0.756666667,0.764,0.822,0.952
52693,12.02,0.772,0.668,0.65,0.896
52694,11.99,0.758,0.746,0.658,0.948
52695,11.27,0.744666667,0.702,0.95,0.902
52696,11.44,0.756,0.808,0.73,0.992
52697,11.45,0.79,0.676,0.698,0.884
52698,11.46,0.771333333,0.788,0.624,0.98
52699,11.41,0.758666667,0.714,1.032,0.906
52700,11.15,0.766,0.812,0.624,0.98
52701,6.85,1.161333333,1.27,0.912,1.094
52702,6.91,1.154,1.162,0.65,1.046
52703,6.89,1.130666667,1.204,0.55,1.052
52704,6.99,1.176,1.176,0.54,1.032
52705,7,1.165333333,1.188,0.656,1.066
52706,6.98,1.137333333,1.214,0.526,1.052
52707,7.01,1.160666667,1.238,0.566,1.082
52708,6.95,1.149333333,1.274,0.982,1.124
52709,7,1.159333333,1.202,0.618,1.072
52710,7.06,1.162666667,1.242,0.534,1.054
52711,7.1,1.172,1.252,0.52,1.062
52712,7.18,1.172666667,1.258,0.98,1.08
52713,7.09,1.176666667,1.224,0.57,1.066
52714,7.09,1.159333333,1.184,0.532,1.014
52715,7.09,1.181333333,1.23,0.556,1.036
52716,7.16,1.191333333,1.246,0.948,1.054
52717,6.99,1.200666667,1.248,0.566,1.052
52718,23.61,1.296,1.258,1.244,0.95
52719,23.82,1.259333333,1.116,1.014,0.866
52720,23.74,1.208,1,0.812,0.82
52721,23.79,1.324,1.154,0.788,0.88
52722,25.46,1.236666667,1.092,0.91,0.858
52723,25.73,1.293333333,1.06,0.71,0.834
52724,25.09,1.308666667,1.186,0.576,0.892
52725,25.59,1.399333333,1.35,1.266,0.954
52726,26.1,1.301333333,1.172,0.862,0.878
52727,25.77,1.206666667,1.026,0.76,0.852
52728,25.91,1.35,1.198,0.768,0.894
52729,23.5,1.396666667,1.404,1.458,0.98
52730,23.75,1.3,1.172,0.962,0.874
52731,24.71,1.212666667,1.014,0.78,0.848
52732,25,1.278,1.204,0.674,0.934
52733,24.98,1.294,1.21,1.102,0.944
52734,24.78,1.209333333,1.174,0.608,0.93
52735,31.55,1.432,1.74,1.064,1.078
52736,32.06,1.439333333,1.638,0.766,0.988
52737,32.21,1.358666667,1.542,0.652,1.048
52738,32.52,1.409333333,1.548,0.55,0.986
52739,31.11,1.413333333,1.622,0.744,0.974
52740,30.85,1.509333333,1.562,0.604,1.054
52741,31.39,1.405333333,1.622,0.672,1.064
52742,30.89,1.506,1.888,1.162,1.112
52743,31.68,1.544666667,1.768,0.698,1
52744,31.36,1.544666667,1.658,0.608,1.088
52745,30.89,1.512666667,1.64,0.716,1.03
52746,28.67,1.462666667,1.79,1.212,1.12
52747,27.42,1.497333333,1.684,0.698,1.004
52748,27.35,1.503333333,1.474,0.598,1.072
52749,27.54,1.452666667,1.524,0.576,1
52750,27.86,1.409333333,1.58,1,1.068
52751,27.43,1.427333333,1.544,0.612,0.98
52752,24.67,1.505333333,1.188,0.736,0.83
52753,24.29,1.476,1.18,1.016,0.84
52754,25.95,1.515333333,1.226,1.24,0.836
52755,26.42,1.626,1.462,1.338,0.926
52756,25.64,1.505333333,1.318,1.224,0.87
52757,26.11,1.640666667,1.38,0.936,0.88
52758,26.33,1.538666667,1.53,0.906,0.966
52759,25.65,1.578,1.358,0.926,0.898
52760,26.39,1.611333333,1.42,1.06,0.894
52761,26.54,1.628,1.358,0.948,0.89
52762,26.96,1.564666667,1.442,0.954,0.914
52763,25.68,1.626,1.466,1.202,0.912
52764,25.36,1.764,1.442,1.328,0.856
52765,25.21,1.768666667,1.438,1.212,0.898
52766,25.51,1.677333333,1.348,0.83,0.85
52767,26.47,1.660666667,1.272,1.282,0.852
52768,26.63,1.647333333,1.376,0.844,0.848
52769,15.58,1.446666667,1.55,0.686,1.062
52770,15.48,1.409333333,1.374,0.588,0.992
52771,15.34,1.376666667,1.456,0.51,1.046
52772,15.64,1.452666667,1.52,0.5,1.056
52773,15.87,1.448,1.492,0.574,1.04
52774,15.89,1.452666667,1.582,0.502,1.046
52775,15.88,1.469333333,1.69,0.542,1.112
52776,15.92,1.491333333,1.674,0.756,1.106
52777,16,1.436666667,1.542,0.558,1.08
52778,16.05,1.420666667,1.512,0.52,1.054
52779,15.8,1.462666667,1.582,0.52,1.074
52780,15.38,1.448666667,1.544,0.718,1.074
52781,15.16,1.372,1.368,0.512,1.008
52782,14.95,1.385333333,1.308,0.498,0.968
52783,15.15,1.428666667,1.436,0.57,1.01
52784,15.22,1.434,1.454,0.742,1.026
52785,14.98,1.393333333,1.442,0.526,1.034
52786,23.37,3.256,3.836,0.916,1.018
52787,23.04,3.305333333,3.358,0.804,1.014
52788,22.71,3.332666667,3.646,0.604,0.936
52789,22.8,3.354666667,3.598,0.534,0.982
52790,24.59,3.314666667,3.478,0.8,0.994
52791,24.42,3.35,3.678,0.594,0.982
52792,24.82,3.415333333,3.942,0.572,1.014
52793,24.87,3.473333333,4.208,1.004,1.052
52794,25.19,3.448666667,3.734,0.832,1
52795,25.7,3.524666667,4.038,0.776,1.002
52796,25.7,3.5,3.98,0.628,1.01
52797,25.18,3.466666667,4.266,1.048,1.066
52798,25.45,3.59,3.856,1.038,0.994
52799,25.89,3.664666667,3.954,0.882,0.952
52800,26.04,3.621333333,4.296,0.804,1.018
52801,26.5,3.562,4.278,1.132,1.042
52802,25.87,3.481333333,4.036,0.976,1.024
52803,17.9,1.149333333,1.248,0.834,1.056
52804,17.72,1.131333333,1.144,0.752,0.968
52805,18.17,1.15,1.17,0.602,1.024
52806,18.17,1.149333333,1.196,0.662,1.028
52807,18.37,1.139333333,1.148,0.772,0.97
52808,18.55,1.206,1.2,0.6,0.994
52809,18.67,1.16,1.192,0.6,1.018
52810,18.2,1.174666667,1.248,0.9,1.046
52811,18.38,1.175333333,1.194,0.83,1
52812,18.31,1.232,1.286,0.694,1.058
52813,18.65,1.203333333,1.268,0.632,1.038
52814,17.74,1.234666667,1.342,1.006,1.054
52815,17.57,1.249333333,1.258,0.734,0.984
52816,17.73,1.286,1.292,0.692,0.996
52817,17.62,1.220666667,1.25,0.542,1.008
52818,17.12,1.223333333,1.304,1.002,1.034
52819,16.97,1.232666667,1.27,0.62,1.014
52820,11.35,1.094,1.322,0.676,1.126
52821,11.5,1.093333333,1.202,0.58,1.06
52822,11.37,1.084666667,1.19,0.572,1.012
52823,11.49,1.089333333,1.196,0.558,1.06
52824,11.56,1.176666667,1.26,0.57,1.032
52825,11.55,1.137333333,1.194,0.488,0.966
52826,11.65,1.119333333,1.332,0.528,1.116
52827,11.66,1.179333333,1.43,0.688,1.136
52828,11.76,1.190666667,1.332,0.568,1.08
52829,11.75,1.198,1.352,0.548,1.036
52830,11.87,1.158666667,1.364,0.574,1.1
52831,11.62,1.166666667,1.384,0.72,1.13
52832,11.5,1.162666667,1.296,0.544,1.086
52833,11.54,1.177333333,1.228,0.542,0.998
52834,11.54,1.171333333,1.366,0.556,1.092
52835,11.16,1.134666667,1.322,0.702,1.118
52836,10.92,1.124666667,1.326,0.51,1.114
52837,17.55,1.678666667,1.932,0.882,1.066
52838,17.7,1.686666667,1.764,0.9,1.022
52839,17.91,1.682666667,1.77,1.102,0.996
52840,17.97,1.688,1.772,0.996,1.034
52841,17.7,1.624,1.722,0.902,1
52842,17.91,1.620666667,1.682,1.008,0.976
52843,17.91,1.646666667,1.852,0.858,1.042
52844,18.03,1.610666667,1.904,0.856,1.106
52845,17.88,1.551333333,1.778,0.852,1.096
52846,17.95,1.456,1.6,0.932,1.02
52847,18.28,1.505333333,1.684,0.836,1.078
52848,18.11,1.506,1.702,0.886,1.096
52849,17.95,1.552,1.628,0.95,1.018
52850,18,1.488,1.496,1.014,1.02
52851,18.09,1.532,1.712,0.688,1.068
52852,18.06,1.524,1.66,0.862,1.084
52853,17.58,1.496,1.652,0.942,1.056
52854,9.14,0.836666667,0.82,0.884,0.968
52855,9.2,0.838,0.836,0.698,0.958
52856,9.5,0.841333333,0.76,0.716,0.896
52857,9.54,0.85,0.846,0.686,0.978
52858,9.48,0.847333333,0.884,0.676,1.002
52859,9.5,0.889333333,0.78,0.592,0.884
52860,9.59,0.862666667,0.868,0.618,0.996
52861,9.77,0.864,0.872,0.944,0.998
52862,9.87,0.866666667,0.886,0.668,0.982
52863,9.76,0.886,0.784,0.65,0.908
52864,9.81,0.878,0.868,0.652,0.974
52865,9.55,0.864,0.84,0.926,0.95
52866,9.46,0.862,0.854,0.622,0.954
52867,9.47,0.894,0.76,0.588,0.874
52868,9.7,0.859333333,0.82,0.59,0.934
52869,9.84,0.872666667,0.872,1.052,0.996
52870,9.64,0.878666667,0.886,0.68,0.966
52871,17.67,0.902666667,0.982,0.496,1.114
52872,17.82,0.926,0.928,0.466,1.018
52873,18.26,0.894,0.91,0.486,1.022
52874,18.39,0.94,0.918,0.488,1.018
52875,18.7,0.919333333,0.938,0.454,1.038
52876,18.79,0.888666667,0.912,0.45,1.03
52877,18.76,0.940666667,0.968,0.444,1.04
52878,18.65,0.948,0.976,0.514,1.06
52879,18.49,0.966666667,0.984,0.454,1.056
52880,18.56,0.933333333,0.942,0.492,1.02
52881,18.23,1.001333333,0.994,0.452,1.022
52882,17.3,0.971333333,0.984,0.514,1.04
52883,17.16,0.999333333,0.982,0.438,1
52884,16.95,0.946,0.87,0.44,0.94
52885,16.67,0.980666667,0.974,0.43,1.012
52886,16.38,0.95,0.908,0.502,0.988
52887,16.08,0.963333333,0.972,0.456,1.038
52888,9.2,1.875333333,1.926,0.514,0.964
52889,9.26,1.912,1.878,0.49,0.938
52890,9.22,1.907333333,1.964,0.472,0.944
52891,9.27,1.934,2.046,0.452,0.964
52892,9.46,1.900666667,1.986,0.482,0.938
52893,9.55,1.842666667,1.948,0.458,0.98
52894,9.69,1.941333333,2.084,0.454,0.982
52895,9.6,1.959333333,2.132,0.53,0.98
52896,9.71,1.954,2.062,0.49,0.956
52897,9.88,1.975333333,2.102,0.464,0.936
52898,10.06,1.988666667,2.14,0.456,0.97
52899,9.9,2.002,2.184,0.526,0.964
52900,9.79,2.014666667,2.038,0.464,0.932
52901,9.85,2.026666667,2.006,0.464,0.896
52902,9.79,2.044,2.216,0.44,0.974
52903,9.81,2.056666667,2.168,0.526,0.944
52904,9.63,2.056666667,2.15,0.468,0.964
52905,13.25,0.901333333,0.836,0.468,0.904
52906,13.27,0.841333333,0.794,0.434,0.884
52907,13.31,0.784666667,0.688,0.436,0.832
52908,13.45,0.877333333,0.824,0.42,0.912
52909,13.88,0.904,0.884,0.442,0.93
52910,13.95,0.88,0.754,0.448,0.83
52911,14.1,0.935333333,0.886,0.426,0.928
52912,13.79,0.929333333,0.938,0.478,0.992
52913,14.12,0.946,0.974,0.476,0.978
52914,14.31,0.875333333,0.786,0.456,0.876
52915,14.4,0.956666667,0.928,0.428,0.96
52916,13.08,0.972,0.946,0.498,0.962
52917,12.99,0.962,0.964,0.476,0.952
52918,12.95,0.888,0.812,0.46,0.904
52919,13.09,0.958,0.918,0.434,0.946
52920,13.22,0.946,0.912,0.488,0.944
52921,12.95,0.946,0.91,0.472,0.928
52922,10.58,1.859333333,2.482,0.488,1.11
52923,10.34,1.921333333,2.33,0.466,1.064
52924,10.55,1.939333333,2.47,0.518,1.03
52925,10.59,1.974666667,2.562,0.466,1.066
52926,10.64,1.985333333,2.488,0.442,1.06
52927,10.77,1.856666667,2.382,0.46,1.058
52928,10.75,1.959333333,2.532,0.454,1.076
52929,10.62,1.977333333,2.578,0.478,1.082
52930,10.64,1.962,2.466,0.458,1.062
52931,10.72,1.954,2.426,0.494,1.034
52932,10.73,2.008,2.652,0.47,1.074
52933,10.51,2.024,2.658,0.49,1.076
52934,9.98,2.024666667,2.572,0.492,1.06
52935,9.59,2.000666667,2.406,0.512,1.008
52936,9.14,2.037333333,2.742,0.458,1.08
52937,9.48,2.040666667,2.634,0.49,1.068
52938,9.02,2.006,2.598,0.512,1.08
52939,9.06,1.474,1.468,0.736,0.988
52940,9.21,1.480666667,1.368,0.554,0.98
52941,9.16,1.484666667,1.428,0.502,0.948
52942,9.25,1.491333333,1.404,0.49,0.978
52943,9.22,1.502,1.44,0.568,1.01
52944,9.22,1.513333333,1.476,0.508,0.962
52945,9.29,1.524,1.522,0.486,1.002
52946,9.34,1.504666667,1.484,0.77,1.01
52947,9.39,1.519333333,1.438,0.55,0.996
52948,9.42,1.528666667,1.47,0.51,0.95
52949,9.41,1.532,1.494,0.472,0.98
52950,9.46,1.552,1.482,0.764,0.994
52951,9.4,1.558,1.422,0.532,0.976
52952,9.18,1.569333333,1.4,0.512,0.932
52953,9.16,1.562666667,1.518,0.474,0.976
52954,9.75,1.528,1.448,0.742,0.986
52955,9.6,1.532,1.468,0.504,0.976
52956,13.55,1.310666667,1.13,0.516,0.862
52957,13.78,1.364,1.166,0.482,0.9
52958,13.91,1.409333333,1.202,0.454,0.826
52959,13.92,1.430666667,1.228,0.456,0.894
52960,14.27,1.485333333,1.304,0.48,0.944
52961,13.88,1.502,1.364,0.442,0.876
52962,13.69,1.501333333,1.472,0.46,0.964
52963,13.51,1.486666667,1.396,0.582,0.948
52964,13.34,1.463333333,1.366,0.486,0.978
52965,13.43,1.451333333,1.396,0.452,0.94
52966,13.49,1.455333333,1.438,0.46,0.994
52967,12.77,1.53,1.428,0.588,0.95
52968,12.58,1.474666667,1.328,0.472,0.948
52969,12.51,1.478666667,1.33,0.438,0.906
52970,12.99,1.485333333,1.444,0.424,0.936
52971,12.97,1.629333333,1.47,0.58,0.95
52972,12.66,1.599333333,1.536,0.534,0.964
52973,20.94,1.504,1.698,0.924,1.034
52974,20.63,1.454,1.536,0.854,0.992
52975,21.22,1.484,1.562,0.654,1.014
52976,21.06,1.484,1.622,0.558,1.016
52977,21.51,1.418666667,1.522,0.718,1.018
52978,21.38,1.507333333,1.584,0.674,1.046
52979,21.22,1.484666667,1.708,0.49,1.066
52980,21.09,1.532,1.848,1.062,1.084
52981,21.36,1.527333333,1.762,0.666,1.01
52982,21.43,1.530666667,1.628,0.512,1.03
52983,21.84,1.554,1.728,0.486,1.046
52984,20.6,1.510666667,1.788,0.996,1.076
52985,20.37,1.536666667,1.584,0.654,0.994
52986,20.5,1.538,1.572,0.458,1.012
52987,20.61,1.54,1.636,0.472,1.018
52988,20.22,1.524666667,1.704,1.03,1.056
52989,19.52,1.526,1.606,0.65,0.996
52990,15.57,1.123333333,1.08,0.54,0.978
52991,15.83,1.124666667,1.042,0.556,0.944
52992,15.97,1.088666667,1.006,0.55,0.934
52993,15.91,1.129333333,1.07,0.456,0.982
52994,16.17,1.182666667,1.178,0.576,0.996
52995,16.37,1.143333333,1.136,0.494,0.98
52996,16.12,1.172666667,1.176,0.492,1.016
52997,15.95,1.127333333,1.142,0.564,1.028
52998,16.1,1.133333333,1.114,0.522,1
52999,15.97,1.092666667,1.036,0.492,0.962
53000,15.79,1.126,1.064,0.474,0.972
53001,15.56,1.126666667,1.116,0.564,1.008
53002,15.32,1.134666667,1.07,0.486,0.972
53003,15.45,1.162666667,0.974,0.446,0.898
53004,15.65,1.137333333,1.066,0.456,0.962
53005,15.67,1.092,1.004,0.548,0.952
53006,15.32,1.088666667,1.008,0.482,0.936
53007,31.31,2.196,2.102,0.914,0.97
53008,31.5,2.210666667,1.722,1.024,0.864
53009,31.01,2.195333333,1.978,1.124,0.914
53010,32.31,2.200666667,1.854,0.81,0.894
53011,32.73,2.151333333,1.782,1.084,0.89
53012,33.39,2.296666667,2.076,1.252,0.92
53013,34.24,2.3,2.262,0.97,0.98
53014,33.19,2.296,2.224,0.862,0.972
53015,33.05,2.287333333,2.104,1.082,0.942
53016,34.03,2.33,2.098,1.314,0.916
53017,34.31,2.293333333,2.19,0.808,0.958
53018,34.23,2.267333333,2.11,0.686,0.946
53019,34.13,2.285333333,2.026,0.738,0.914
53020,33.89,2.293333333,1.944,0.636,0.888
53021,34.3,2.277333333,2.188,0.67,0.96
53022,34.17,2.184,2.008,0.69,0.93
53023,33.35,2.197333333,1.936,0.76,0.908
53024,10.15,1.249333333,1.218,1.568,1.03
53025,10.28,1.227333333,1.158,0.892,0.988
53026,10.5,1.161333333,1.172,0.516,1.04
53027,10.53,1.27,1.198,0.486,1.024
53028,10.52,1.206,1.188,0.516,1.038
53029,10.47,1.134,1.16,0.488,1.022
53030,10.63,1.215333333,1.224,0.468,1.058
53031,10.49,1.184,1.2,0.584,1.062
53032,10.6,1.178,1.188,0.536,1.064
53033,10.59,1.132,1.146,0.494,1.042
53034,10.65,1.215333333,1.194,0.472,1.052
53035,10.63,1.196,1.2,0.608,1.072
53036,10.63,1.218666667,1.18,0.544,1.03
53037,10.57,1.146,1.112,0.48,1.004
53038,10.58,1.216,1.21,0.468,1.048
53039,10.44,1.184,1.152,0.62,1.032
53040,10.24,1.190666667,1.192,0.5,1.044
53041,14.14,0.952,0.788,0.474,0.798
53042,14.38,0.92,0.732,0.452,0.764
53043,14.77,0.88,0.68,0.442,0.72
53044,14.88,0.942666667,0.778,0.46,0.806
53045,15.1,0.951333333,0.874,0.494,0.886
53046,14.65,0.941333333,0.78,0.444,0.792
53047,15.09,0.966,0.844,0.43,0.838
53048,14.9,0.994666667,0.878,0.488,0.864
53049,15.09,1.005333333,0.914,0.53,0.88
53050,15,0.979333333,0.844,0.542,0.832
53051,15.12,1.002666667,0.89,0.534,0.872
53052,14.54,1.049333333,0.892,0.508,0.844
53053,14.27,1.032666667,0.884,0.514,0.842
53054,14.23,1.058666667,0.798,0.566,0.78
53055,14.41,1.025333333,0.902,0.558,0.854
53056,13.99,1.026666667,0.88,0.506,0.854
53057,13.64,1.038666667,0.924,0.558,0.87
53058,20.11,1.419333333,1.192,1.07,0.894
53059,20.37,1.413333333,1.206,1.05,0.9
53060,20.21,1.385333333,1.184,0.722,0.89
53061,20.45,1.423333333,1.224,0.714,0.906
53062,20.88,1.395333333,1.224,0.912,0.918
53063,20.9,1.362666667,1.22,1.146,0.928
53064,21.24,1.361333333,1.232,0.806,0.936
53065,21.32,1.375333333,1.26,1.246,0.95
53066,21.59,1.383333333,1.262,1.01,0.938
53067,21.99,1.336666667,1.224,0.792,0.954
53068,22.1,1.392,1.29,0.714,0.958
53069,21.21,1.394,1.27,1.396,0.95
53070,21.39,1.397333333,1.258,0.93,0.928
53071,21.51,1.346666667,1.172,0.78,0.904
53072,21.48,1.403333333,1.284,0.684,0.934
53073,21.29,1.44,1.224,1.354,0.898
53074,20.61,1.424,1.324,0.962,0.948
53075,10.25,1.186,1.352,0.794,1.114
53076,10.01,1.191333333,1.228,0.662,1.036
53077,10.19,1.174666667,1.28,0.538,1.064
53078,10.23,1.2,1.246,0.494,1.05
53079,10.45,1.231333333,1.28,0.678,1.028
53080,10.39,1.238,1.37,0.508,1.062
53081,10.44,1.280666667,1.454,0.488,1.106
53082,10.34,1.268,1.466,0.824,1.138
53083,10.43,1.28,1.378,0.648,1.076
53084,10.4,1.264,1.42,0.552,1.098
53085,10.32,1.311333333,1.478,0.52,1.112
53086,10.03,1.305333333,1.472,0.874,1.122
53087,10.12,1.310666667,1.388,0.52,1.054
53088,10.27,1.283333333,1.378,0.582,1.07
53089,10.21,1.327333333,1.472,0.538,1.078
53090,10.26,1.297333333,1.442,0.896,1.118
53091,10.34,1.302,1.452,0.548,1.074
53092,14.14,1.15,1.198,0.624,1.02
53093,14.16,1.172,1.142,0.572,0.996
53094,14.59,1.132666667,1.098,0.546,0.946
53095,14.73,1.188666667,1.142,0.5,0.974
53096,14.75,1.145333333,1.09,0.578,0.984
53097,14.82,1.095333333,1.066,0.502,0.95
53098,14.89,1.14,1.158,0.508,1.002
53099,14.8,1.116,1.128,0.632,1.004
53100,15.2,1.132,1.108,0.562,0.988
53101,15.17,1.144666667,1.084,0.488,0.948
53102,15.17,1.144666667,1.166,0.484,1.008
53103,14.58,1.14,1.138,0.658,1.004
53104,14.4,1.138666667,1.106,0.524,0.992
53105,14.37,1.143333333,1.006,0.496,0.912
53106,14.37,1.137333333,1.174,0.49,1.018
53107,14.19,1.136666667,1.114,0.634,1.004
53108,13.88,1.138,1.176,0.542,1.022
53109,17.39,1.073333333,1.018,1.096,0.93
53110,17.44,1.08,1,1.022,0.896
53111,17.61,0.998,0.938,0.77,0.92
53112,17.87,1.093333333,1.002,0.68,0.906
53113,18.25,1.168666667,1.098,1.054,0.906
53114,18.45,1.162,1.068,0.752,0.922
53115,18.8,1.229333333,1.232,0.762,0.99
53116,18.9,1.278666667,1.332,1.48,1.016
53117,18.89,1.267333333,1.292,1.048,0.96
53118,19.2,1.312,1.188,0.776,0.964
53119,19.14,1.273333333,1.266,0.706,0.986
53120,19.34,1.184666667,1.164,1.286,0.974
53121,19.22,1.188666667,1.102,0.828,0.904
53122,18.98,1.196,0.92,0.722,0.838
53123,18.64,1.154,0.996,0.738,0.87
53124,18.91,1.26,1.228,1.464,0.97
53125,18.59,1.228,1.2,0.82,0.95
53126,6.46,1.468,1.716,0.468,1.064
53127,6.45,1.482666667,1.584,0.43,1.052
53128,6.49,1.526,1.608,0.428,1.028
53129,6.57,1.487333333,1.632,0.426,1.048
53130,6.52,1.484666667,1.562,0.43,1.054
53131,6.52,1.487333333,1.572,0.418,1.032
53132,6.57,1.48,1.73,0.418,1.07
53133,6.43,1.472666667,1.642,0.46,1.07
53134,6.4,1.484666667,1.598,0.43,1.066
53135,6.38,1.51,1.59,0.422,1.038
53136,6.43,1.51,1.728,0.424,1.056
53137,6.34,1.506666667,1.686,0.456,1.074
53138,6.22,1.511333333,1.554,0.422,1.032
53139,6.11,1.534666667,1.568,0.42,1.008
53140,6.04,1.538666667,1.738,0.428,1.054
53141,5.94,1.527333333,1.63,0.456,1.042
53142,5.88,1.523333333,1.638,0.452,1.044
53143,21.83,2.078,2.336,1.158,1.044
53144,21.51,2.079333333,2.126,1.254,0.964
53145,21.71,2.1,2.248,0.894,0.99
53146,21.19,2.064666667,2.252,0.956,1
53147,21.99,2.007333333,2.228,1.174,0.998
53148,22.3,2.008666667,2.298,0.786,1.028
53149,22.48,2.059333333,2.418,0.786,1.058
53150,22.17,2.102,2.53,1.312,1.092
53151,22.53,2.118666667,2.35,1.112,1.014
53152,22.45,2.131333333,2.42,1.908,1.052
53153,22.57,2.127333333,2.47,0.736,1.062
53154,21.25,2.14,2.592,0.61,1.084
53155,21.46,2.115333333,2.378,0.792,1.02
53156,21.45,2.133333333,2.312,2.418,1.01
53157,21.26,2.086,2.396,0.598,1.06
53158,21.47,2.045333333,2.372,1.4,1.068
53159,21.23,2.093333333,2.352,0.824,1.028
53160,14.87,1.267333333,1.276,0.506,1.018
53161,14.93,1.331333333,1.272,0.494,0.984
53162,15.47,1.314666667,1.194,0.514,0.966
53163,15.67,1.298666667,1.232,0.502,0.994
53164,15.96,1.273333333,1.248,0.496,0.986
53165,15.64,1.348666667,1.156,0.494,0.896
53166,15.74,1.26,1.25,0.494,1.012
53167,15.79,1.216666667,1.238,0.474,1.022
53168,15.72,1.264666667,1.262,0.492,1.022
53169,15.58,1.312666667,1.134,0.49,0.938
53170,15.67,1.263333333,1.242,0.47,1.038
53171,14.36,1.361333333,1.254,0.482,0.984
53172,13.79,1.36,1.246,0.49,0.966
53173,13.77,1.413333333,1.14,0.468,0.938
53174,13.64,1.334,1.278,0.43,1.016
53175,13.79,1.32,1.21,0.482,1.008
53176,13.43,1.365333333,1.294,0.482,0.988
53177,14.69,1.073333333,1.198,0.8,1.086
53178,14.83,1.068666667,1.126,0.636,1
53179,14.92,1.032666667,1.106,0.648,1.052
53180,14.91,1.078,1.138,0.592,1.024
53181,14.36,1.004,1.03,0.726,1.002
53182,14.5,1.154666667,1.144,0.638,0.994
53183,14.46,1.106,1.202,0.564,1.05
53184,14.35,0.984666667,1.048,0.884,1.056
53185,14.42,0.98,1.046,0.748,1.038
53186,14.5,0.995333333,0.954,0.672,0.98
53187,14.74,0.994666667,1.006,0.606,1.006
53188,14.29,0.985333333,1.004,0.938,1.018
53189,14.15,0.998666667,1.022,0.66,1.002
53190,14.19,1.016,0.888,0.612,0.902
53191,13.99,0.989333333,0.954,0.512,0.96
53192,14.12,0.978,0.886,0.878,0.904
53193,13.96,0.988666667,1.008,0.646,0.992
53194,8.57,0.878,0.932,0.638,1.078
53195,8.56,0.886666667,0.918,0.57,1.048
53196,8.63,0.873333333,0.896,0.542,1.036
53197,8.72,0.906,0.916,0.526,1.024
53198,8.8,0.898,0.942,0.564,1.072
53199,8.82,0.880666667,0.906,0.546,1.032
53200,8.97,0.899333333,0.94,0.506,1.06
53201,9.03,0.898666667,0.94,0.66,1.062
53202,9.12,0.912666667,0.944,0.592,1.046
53203,9.23,0.890666667,0.916,0.514,1.038
53204,9.18,0.926666667,0.952,0.472,1.046
53205,9.11,0.927333333,0.956,0.656,1.052
53206,8.82,0.938666667,0.978,0.512,1.058
53207,8.68,0.922666667,0.914,0.49,0.998
53208,8.53,0.939333333,0.958,0.46,1.036
53209,8.44,0.937333333,0.932,0.648,1.008
53210,8.44,0.945333333,0.968,0.5,1.038
53211,23.21,1.206,1.334,0.402,1.076
53212,23.42,1.223333333,1.312,0.404,1.02
53213,22.94,1.159333333,1.25,0.406,1.052
53214,23.83,1.190666667,1.274,0.406,1.048
53215,22.34,1.145333333,1.276,0.406,1.048
53216,22.06,1.101333333,1.232,0.406,1.096
53217,22.42,1.110666667,1.314,0.406,1.136
53218,22.75,1.108666667,1.378,0.402,1.184
53219,22.94,1.177333333,1.366,0.404,1.082
53220,22.85,1.160666667,1.242,0.406,1.094
53221,23.07,1.138,1.324,0.406,1.146
53222,20.86,1.163333333,1.34,0.402,1.13
53223,20.89,1.151333333,1.332,0.404,1.08
53224,20.97,1.199333333,1.176,0.406,1.018
53225,20.85,1.208,1.374,0.406,1.128
53226,21.35,1.219333333,1.334,0.402,1.082
53227,21.15,1.217333333,1.396,0.404,1.092
53228,19.41,1.216,0.984,0.474,0.818
53229,19.26,1.242,0.984,0.46,0.83
53230,19.18,1.267333333,1.07,0.432,0.818
53231,19.58,1.271333333,1.032,0.428,0.834
53232,19.61,1.351333333,1.14,0.484,0.888
53233,20.9,1.395333333,1.206,0.438,0.856
53234,21.02,1.403333333,1.234,0.44,0.88
53235,20.32,1.361333333,1.23,0.506,0.906
53236,20.89,1.387333333,1.162,0.518,0.87
53237,21.17,1.402666667,1.202,0.528,0.86
53238,21.49,1.424666667,1.268,0.454,0.9
53239,18.3,1.335333333,1.088,0.496,0.846
53240,17.41,1.347333333,1.05,0.504,0.824
53241,17.3,1.348,1.02,0.452,0.82
53242,17.69,1.366,1.146,0.44,0.834
53243,18.69,1.326,1.05,0.504,0.86
53244,18.34,1.310666667,1.25,0.47,0.894
53245,21.76,1.299333333,1.484,1.46,1.134
53246,21.95,1.552666667,1.536,1.194,1.008
53247,22.32,1.548666667,1.62,0.824,1.062
53248,22.53,1.468,1.55,0.756,1.094
53249,22.5,1.645333333,1.57,1.12,0.988
